2255364501;41.14439;-8.618844;-0.1504272;0.718105
2255425784;41.14363;-8.618548;-0.1504221;0.7180918
2257662640;41.14395;-8.61977;-0.1504434;0.7180974
2257492183;41.14412;-8.620141;-0.1504498;0.7181003
2247054920;41.14674;-8.615212;-0.1503638;0.7181461
2247054921;41.14672;-8.615232;-0.1503642;0.7181458
2247054917;41.14676;-8.615161;-0.1503629;0.7181464
2247054916;41.14676;-8.615108;-0.150362;0.7181465
2247054948;41.14675;-8.61519;-0.1503634;0.7181463
2247054939;41.14676;-8.615079;-0.1503615;0.7181464
2247371507;41.14722;-8.614995;-0.15036;0.7181545
2247371502;41.14725;-8.616036;-0.1503782;0.718155
2247375545;41.14729;-8.615952;-0.1503767;0.7181556
2250794625;41.14683;-8.61999;-0.1504472;0.7181477
2250794626;41.14673;-8.619961;-0.1504467;0.718146
2247054935;41.14565;-8.615497;-0.1503688;0.7181271
2247054918;41.14665;-8.615277;-0.150365;0.7181445
2247371573;41.14721;-8.616976;-0.1503946;0.7181543
2247371503;41.14729;-8.615903;-0.1503759;0.7181557
2247375546;41.14744;-8.616092;-0.1503792;0.7181582
2247375555;41.14724;-8.616146;-0.1503801;0.7181548
2247375568;41.14734;-8.616022;-0.150378;0.7181565
2247375562;41.14731;-8.615972;-0.1503771;0.718156
2247375569;41.14739;-8.616066;-0.1503787;0.7181574
2247375571;41.14739;-8.616096;-0.1503792;0.7181574
2269310648;41.14509;-8.621653;-0.1504762;0.7181172
2269315819;41.14445;-8.621994;-0.1504822;0.7181062
2269315820;41.14481;-8.623258;-0.1505042;0.7181123
2269315821;41.14476;-8.623027;-0.1505002;0.7181115
2269315822;41.14471;-8.622787;-0.150496;0.7181106
2269315823;41.14453;-8.621904;-0.1504806;0.7181075
2269315824;41.14445;-8.62202;-0.1504826;0.7181061
2269315825;41.14444;-8.622055;-0.1504833;0.718106
2269315826;41.14445;-8.622086;-0.1504838;0.7181062
2257727247;41.14436;-8.621328;-0.1504706;0.7181045
2258300905;41.14362;-8.621691;-0.1504769;0.7180917
2258300906;41.144;-8.622081;-0.1504837;0.7180982
2258300907;41.14396;-8.622494;-0.1504909;0.7180975
2258300908;41.14395;-8.622508;-0.1504911;0.7180974
2258300909;41.14396;-8.622479;-0.1504907;0.7180976
2258300910;41.14407;-8.622415;-0.1504895;0.7180995
2258300911;41.14364;-8.621703;-0.1504771;0.718092
2258300912;41.14375;-8.621685;-0.1504768;0.7180938
2258300913;41.14368;-8.621705;-0.1504771;0.7180927
2258300914;41.14383;-8.621676;-0.1504766;0.7180953
2258300915;41.14366;-8.621707;-0.1504772;0.7180923
2258300916;41.14397;-8.62247;-0.1504905;0.7180978
2258300917;41.14409;-8.622342;-0.1504883;0.7180998
2258300918;41.14385;-8.621685;-0.1504768;0.7180956
2258300919;41.14367;-8.621709;-0.1504772;0.7180926
2258300920;41.14408;-8.622399;-0.1504893;0.7180996
2258300921;41.14408;-8.622376;-0.1504889;0.7180998
2258300922;41.14409;-8.622365;-0.1504887;0.7180998
2258300923;41.14386;-8.621701;-0.1504771;0.7180958
2268201064;41.14421;-8.620857;-0.1504623;0.7181019
2273202419;41.14736;-8.620187;-0.1504506;0.7181569
2273202420;41.14741;-8.620199;-0.1504509;0.7181578
2273202425;41.14744;-8.620194;-0.1504508;0.7181584
2273202426;41.14734;-8.620161;-0.1504502;0.7181565
2273202427;41.14747;-8.620179;-0.1504505;0.7181588
2273202433;41.14732;-8.62002;-0.1504477;0.7181563
2273202446;41.14733;-8.620138;-0.1504498;0.7181563
2273202452;41.14731;-8.620065;-0.1504485;0.7181561
2273202455;41.14732;-8.620101;-0.1504491;0.7181562
2273202458;41.14738;-8.620197;-0.1504508;0.7181573
2273202463;41.14764;-8.620025;-0.1504478;0.7181619
2273209203;41.1464;-8.619899;-0.1504456;0.7181401
2273209206;41.14655;-8.62007;-0.1504486;0.7181427
2273209208;41.14638;-8.619863;-0.150445;0.7181398
2273209210;41.14653;-8.620061;-0.1504484;0.7181423
2273209214;41.1465;-8.620036;-0.150448;0.7181419
2273209217;41.14648;-8.619998;-0.1504473;0.7181416
2273209218;41.14649;-8.620023;-0.1504478;0.7181417
2273209220;41.14639;-8.619877;-0.1504452;0.7181399
2273209223;41.14647;-8.619972;-0.1504469;0.7181414
2273209225;41.14646;-8.619952;-0.1504465;0.7181413
2273209212;41.14688;-8.620147;-0.1504499;0.7181485
2273211004;41.14625;-8.619914;-0.1504459;0.7181375
2273210999;41.14621;-8.619904;-0.1504457;0.7181368
2273206514;41.14758;-8.620008;-0.1504475;0.7181607
2273209201;41.14644;-8.61993;-0.1504462;0.7181409
2273231523;41.14627;-8.619692;-0.150442;0.718138
2273206167;41.14618;-8.619657;-0.1504414;0.7181363
2273234698;41.14627;-8.619567;-0.1504398;0.7181379
2273234699;41.14642;-8.619349;-0.150436;0.7181405
2273234702;41.14631;-8.619303;-0.1504352;0.7181386
2273234704;41.14641;-8.619402;-0.1504369;0.7181404
2273234711;41.14629;-8.61937;-0.1504364;0.7181383
2273234716;41.1463;-8.619441;-0.1504376;0.7181385
2273234717;41.14635;-8.619448;-0.1504377;0.7181393
2273234718;41.14625;-8.619578;-0.15044;0.7181375
2273234723;41.14634;-8.61927;-0.1504346;0.7181391
2273234725;41.14635;-8.619268;-0.1504346;0.7181394
2273234727;41.14619;-8.619574;-0.1504399;0.7181365
2273234729;41.14634;-8.619463;-0.150438;0.7181391
2273234730;41.14632;-8.619466;-0.1504381;0.7181387
2273234741;41.14637;-8.619275;-0.1504347;0.7181397
2273234742;41.14632;-8.619283;-0.1504349;0.7181388
2273234743;41.14629;-8.619411;-0.1504371;0.7181382
